text,labels
"She continued to put out low amounts of urine throughout the admission , despite aggressive diuresis with IV lasix gtt and boluses .",O O O O O B-PR I-PR I-PR I-PR O O O O O B-TR I-TR O B-TR I-TR I-TR O B-TR O 
See above .,O O O 
"#. ID : initially had leukocytosis at admission , with chest CT showing possible underlying consolidations vs. atelectasis , levoflox started 05-24 and subsequently stopped ( no consolidations on CXR and afebrile ).",O O O O O B-PR O O O O B-TE I-TE O O B-PR I-PR O B-PR O B-TR O O O O O O O B-PR O B-TE O B-PR O 
U/A on 05-27 c/w UTI .,B-TE O O O B-PR O 
Pt now on IV Ceftriaxone ( was on levoflox since 05-24 however UA now floridly positive ( more so than UA at OSH ) so felt possibly levo-resistant .,O O O B-TR I-TR O O O B-TR O O O B-TE O B-PR I-PR O O O O B-TE O O O O O O B-PR O 
Pt started on CTX 05-27 .,O O O B-TR O O 
She was empirically started on vanco/zosyn for empiric hosp acquired pna coverage,O O O O O B-TR O B-TR I-TR I-TR I-TR I-TR 
- possible opacity on CXR - along w/ leukocytosis .,O O B-PR O B-TE O O O B-PR O 
#. Anemia : Unclear source .,O B-PR O O O O 
She was guiaic negative .,O O B-TE O O 
"#. FEN : check lytes , most recently normal .",O O O O B-TE O O O O O 
cardiac/renal diet,B-TR I-TR 
#. Access : PIV,O O O B-TR 
#. Code : DNR/DNI/CMO verified with Robert Marks 2018-05-29,O O O O O O O O O 
#. Communication : Guardian Robert Fitzgerald ( 520 ) 328 5499 .,O O O O O O O O O O O O 
Medications on Admission :,O O O O 
aranesp 100 mcg ( X1 05-26 ),B-TR O O O O O O 
diltiazem CD 240 mg,B-TR I-TR O O 
paxil 20 mg daily,B-TR O O O 
detrol LA 4 mg daily,B-TR I-TR O O O 
EC ASA 81 mg daily,B-TR I-TR O O O 
pepcid 20 mg daily,B-TR O O O 
amiodarone 200 mg daily,B-TR O O O 
levofloxacin 250 mg IV daily ( started 05-24 ),B-TR O O O O O O O O 
levothyroxine 50 mcg daily,B-TR O O O 
diovan 160 mg daily,B-TR O O O 
imdur 60 mg daily,B-TR O O O 
albuterol-ipratroprium INH 2 sprays tid prn,B-TR O O O O O 
Discharge Disposition :,O O O 
Expired,O 
Discharge Diagnosis :,O O O 
1. Pulmonary Edema and Hypoxic Respiratory Failure,O B-PR I-PR O B-PR I-PR I-PR 
2. Large pericardial effusion,O B-PR I-PR I-PR 
3. Moderate bilateral pleural effusions,O B-PR I-PR I-PR I-PR 
4. Congestive Heart Failure,O B-PR I-PR I-PR 
5. Paroxysmal Atrial Fibrillation,O B-PR I-PR I-PR 
6. Sick sinus syndrome status post pacer placement,O B-PR I-PR I-PR O O B-TR I-TR 
7. Coronary Artery Disease,O B-PR I-PR I-PR 
Discharge Condition :,O O O 
Expired,O 
Discharge Instructions :,O O O 
Not applicable,O O 
Followup Instructions :,O O O 
Not applicable,O O 
Jessica Ashley MD 19-617,O O O O 
Completed by : James Weishaar MD 01-503 2018-05-31 @ 1428,O O O O O O O O O O 
Signed electronically by : DR. Barry Smith on : FRI 2018-06-01 8:26 AM,O O O O O O O O O O O O O 
( End of Report ),O O O O O 
Admission Date :,O O O 
2016-07-18,O 
Discharge Date :,O O O 
2016-07-21,O 
Date of Birth :,O O O O 
1969-11-05,O 
Sex :,O O 
M,O 
Service :,O O 
MEDICINE,O 
Allergies :,O O 
Penicillins,B-TR 
"Attending : Daniel Z. H. Walton , M.D.",O O O O O O O O 
Chief Complaint :,O O O 
Dyspnea,B-PR 
Major Surgical or Invasive Procedure :,O O O O O O 
None,O 
History of Present Illness :,O O O O O 
46 - yo-man w/ active cocaine use presents w/ LE edema .,O O O O O O O O O B-PR I-PR O 
"10 days ago , he developed b/l LE edema that has gotten progressively worse until now .",O O O O O O B-PR I-PR I-PR O O O O O O O O 
"Three days ago , he developed dyspnea on exertion when climbing stairs , assoc w/ 2-pillow orthopnea and PND .",O O O O O O B-PR O O O O O O O O B-PR I-PR O B-PR O 
"He denies any recent chest pain , palpitations , headache , confusion , weakness , numbness , abd pain , or hematuria .",O O B-PR I-PR I-PR I-PR O B-PR O B-PR O B-PR O B-PR O B-PR O B-PR I-PR O O B-PR O 
No recent viral syndromes or URI s.,O B-PR I-PR I-PR O B-PR I-PR 
He does admit to cocaine use last night .,O O O O O O O O O 
"Today , his wife convinced him to present to the Deanna for evaluation .",O O O O O O O O O O O O B-TE O 
"In the Deanna , his BP was 230/170 .",O O O O B-TE I-TE O O O 
BNP was elevated at 7500 .,B-TE O O O O O 
CXR revealed evidence of cardiomegaly and pulm edema .,B-TE O O O B-PR O B-PR I-PR O 
"He was treated w/ ASA 325 mg , lasix 10 mg IV , and hydralazine 10 mg IV x 2 .",O O O O B-TR O O O B-TR O O O O O B-TR O O O O O O 
"He responded well to lasix w/ good UOP , but diastolic BP remained elevated at 170 , prompting initiation of nitroprusside gtt .",O O O O B-TR O O B-TE O O B-TE I-TE O B-PR O O O O O O B-TR I-TR O 
He is now admitted to the CCU for further care .,O O O O O O O O O O O 
Past Medical History :,O O O O 
none,O 
Social History :,O O O 
significant for current tobacco use .,O O O O O O 
"Drinks 3-4 beers a few times weekly , no h/o withdrawal symptoms , seizures or DT s.",O O O O O O O O O O B-PR I-PR O B-PR O B-PR I-PR 
Snorts cocaine 1-2 times monthly .,O O O O O O 
Never injected drugs .,O O O O 
Family History :,O O O 
There is no family history of premature coronary artery disease or sudden death .,O O O O O O B-PR I-PR I-PR I-PR O B-PR I-PR O 
Physical Exam :,O O O 
"VS : T, BP 181/122 , HR 84 , RR 12 , O2 98% 2L/m",B-TE O B-TE B-TE O O B-TE O O B-TE O O B-TE O O 
"Gen : lying flat in bed , pleasant and conversational , NAD",O O O O O O O O O O O B-PR 
HEENT : NCAT .,O O B-PR O 
Sclera anicteric .,B-PR I-PR O 
"PERRL , EOMI .",O O O O 
OP clear w/ MMM .,O O O O O 
Neck : Supple with JVP of 8 cm .,O O O O B-TE O O O O 
"CV : reg s1 , loud s2 , + 2/6 systolic murmur radiating to axilla , no s3/s4/r",O O O O O B-PR I-PR O O B-PR I-PR I-PR I-PR I-PR I-PR O O B-PR 
Pulm : CTA b/l w/ no crackles or wheezing,O O O O O O B-PR O B-PR 
"Abd : obese , +BS , soft , NTND .",O O B-PR O O O O O B-PR O 
"Ext : warm , 2+ DP b/l , 2+ pitting edema to knees b/l",O O O O O B-TE O O B-PR I-PR I-PR I-PR I-PR I-PR 
"Neuro : a/o x 3 , CN 04-04 intact",O O O O O O O O O 
Pertinent Results :,O O O 
2016-07-18 17:30,O O O 
WBC - 7.7 RBC - 5.00 HGB - 15.0 HCT - 42.8 MCV - 86 MCH - 30.0 MCHC - 35.0 RDW - 14.6,B-TE O O B-TE O O B-TE O O B-TE O O B-TE O O B-TE O O B-TE O O B-TE O O 
2016-07-18 17:30,O O O 
PLT COUNT - 315,B-TE I-TE O O 
2016-07-18 17:30,O O O 
CK-MB - 4 proBNP - 7489 *,B-TE O O B-TE O O O 
2016-07-18 17:30,O O O 
cTropnT - 0.02 *,B-TE O O O 
2016-07-18 17:30,O O O 
ALT(SGPT) - 77 * AST(SGOT) - 60 * CK(CPK) - 195 * ALK PHOS - 104 AMYLASE - 100 TOT BILI - 0.4,B-TE O O O B-TE O O O B-TE O O O B-TE I-TE O O B-TE O O B-TE I-TE O O 
"EKG demonstrated NSR at 87 bpm , nl axis , nl int , LVH w/ strain pattern , no ischemic changes .",B-TE O O O O O O O O O O O O B-PR O B-PR I-PR O O B-PR I-PR O 
CXR :,B-TE O 
"Moderate to severe enlargement of the cardiac silhouette , and  particularly the left atrium accompanied by pulmonary vascular congestion and mild pulmonary edema consistent with heart failure .",B-PR I-PR I-PR I-PR I-PR I-PR I-PR I-PR O O O O O O O O B-PR I-PR I-PR O B-PR I-PR I-PR O O B-PR I-PR O O 
Conclusions :,O O 
The left atrium is moderately dilated .,O O O O B-PR I-PR O 
There is moderate symmetric left ventricular hypertrophy with mild cavity dilation and severe global hypokinesis .,O O B-PR I-PR I-PR I-PR I-PR O B-PR I-PR I-PR O B-PR I-PR I-PR O 
No left ventricular thrombus is seen .,O B-PR I-PR I-PR O O O 
Tissue Doppler imaging suggests an increased left ventricular filling pressure ( PCWP > 18 mmHg ).,B-TE I-TE I-TE O B-PR I-PR I-PR I-PR I-PR I-PR O B-TE O O O O 
The right ventricular cavity is mildly dilated with severe free wall hypokinesis .,O O O O O B-PR I-PR O B-PR I-PR I-PR I-PR O 
The aortic valve leaflets ( 3 ) are minimally thickened .,O O O O O O O O B-PR I-PR O 
No aortic stenosis or aortic regurgitation is seen .,O B-PR I-PR O B-PR I-PR O O O 
The mitral valve leaflets are structurally normal .,O O O O O O O O 
There is no mitral valve prolapse .,O O O B-PR I-PR I-PR O 
Mild ( 1+ ) mitral regurgitation is seen .,B-PR I-PR I-PR I-PR I-PR I-PR O O O 
There is moderate pulmonary artery systolic hypertension .,O O B-PR I-PR I-PR I-PR I-PR O 
There is a very small circumferential pericardial effusion .,O O B-PR I-PR I-PR I-PR I-PR I-PR O 
"IMPRESSION : Moderate symmetric eft ventricular hypertrophy with severe global biventricular hypokinesis c/w diffuse process ( toxin , metabolic , cannot exclude myocarditis ; in the absence of LVH on ECG , an infiltrative process should also be considered ).",O O B-PR I-PR I-PR I-PR I-PR O B-PR I-PR I-PR I-PR O B-PR I-PR O B-PR O O O O O B-PR O O O O O B-PR O B-TE O B-PR I-PR I-PR O O O O O 
Mild mitral regurgitation .,B-PR I-PR I-PR O 
Moderate pulmonary arterial hypertension .,B-PR I-PR I-PR I-PR O 
Very small circumferential pericardial effusion .,B-PR I-PR I-PR I-PR I-PR O 
Possible abnormality on the aortic valve as described above without aortic regurgitation .,O B-PR I-PR I-PR I-PR I-PR O O O O B-PR I-PR O 
If clinically indicated a TEE would be better able to define an abnormality of the aortic valve .,O O O B-TE I-TE O O O O O O B-PR I-PR I-PR I-PR I-PR I-PR O 
Brief Hospital Course :,O O O O 
46 - yo-man w/ cocaine abuse presents w/ LE edema and DOE likely from diastolic heart failure in the setting of cocaine use complicated by hypertensive urgency .,O O O O O O O O B-PR I-PR O B-PR O O B-PR I-PR I-PR O O O O O O O O B-PR I-PR O 
Hypertensive urgency :,B-PR I-PR O 
"BP 230/170 on presentation , most likely from chronic HTN exacerbated by cocaine use .",B-TE O O O O O O O B-PR I-PR O O O O O 
"No signs of end-organ damage at present except for elevated creatinine , which is more likely a chronic problem .",O O O B-PR I-PR O O O O B-PR I-PR O O O O O B-PR I-PR I-PR O 
The patient was started on labetalol and Lisinopril .,O O O O O B-TR O B-TR O 
His blood pressure was taken down from 230 systolic to approx 160 systolic / 100 diastolic on discharge .,B-TE I-TE I-TE O O O O O B-TE O O O B-TE O O B-TE O O O 
His lower extremity edema improved with diuresis .,B-PR I-PR I-PR I-PR O O B-TR O 
An echo performed on admission showed an LF EF of 25% .,B-TE I-TE O O O O B-TE I-TE I-TE O O O 
It is hoped with good blood pressure control and use of an ACE-I with follow up in addition to cocaine abstaining will improved his cardiac function .,O O O O B-TR I-TR I-TR I-TR O O O B-TR I-TR O O O O O O O O O O O O O O 
Renal Failure : creatinine on admission was 1.6 Likely acute hypertensive nephropathy plus probalbe long-standing hypertensive disease .,B-PR I-PR O B-TE O O O O O B-PR I-PR I-PR O O B-PR I-PR I-PR O 
discharged on ACE-I .,O O B-TR O 
Substance Use : Social work saw patient and counceled him regarding substance abuse .,O O O O O O O O O O O O O O 
"Discharged with Margaret Hallock , cardiology follow up as well as scheduled appointment with a new PCP @ Newton Health Center .",O O O O O O O O O O O O O O O O O O O O O O 
Medications on Admission :,O O O O 
none,O 
Discharge Medications :,O O O 
1. Aspirin 325 mg Tablet Sig : One ( 1 ) Tablet PO DAILY ( Daily ).,O B-TR O O O O O O O O O O O O O O O 
2. Hydrochlorothiazide 25 mg Tablet Sig : One ( 1 ) Tablet PO DAILY ( Daily ).,O B-TR O O O O O O O O O O O O O O O 
Disp :* 30 Tablet (s)* Refills :* 2 *,O O O O O O O O O 
3. Labetalol 200 mg Tablet Sig : Two ( 2 ) Tablet PO BID ( 2 times a day ).,O B-TR O O O O O O O O O O O O O O O O O O 
Disp :* 120 Tablet (s)* Refills :* 2 *,O O O O O O O O O 
4. Lisinopril 20 mg Tablet Sig : One ( 1 ) Tablet PO DAILY ( Daily ).,O B-TR O O O O O O O O O O O O O O O 
Disp :* 30 Tablet (s)* Refills :* 2 *,O O O O O O O O O 
Discharge Disposition :,O O O 
Home,O 
Discharge Diagnosis :,O O O 
Primary :,O O 
- mild transaminitis likely 03-25 etoh and cocaine abuse,O B-PR I-PR O O O O O O 
Discharge Condition :,O O O 
well,O 
Discharge Instructions :,O O O 
You came in with hypertensive emergency .,O O O O B-PR I-PR O 
You were treated with medications to improve your blood pressure .,O O O O B-TR O O B-TE I-TE I-TE O 
Notably you were discharged on :,O O O O O O 
1. Lisinopril 20 mg daily,O B-TR O O O 
2. HCTZ 25 mg daily,O B-TR O O O 
3. Labetalol 400 mg bid,O B-TR O O O 
4. ASA 162mg daily,O B-TR O O 
It is extremely important for you to take these medications .,O O O O O O O O B-TR I-TR O 
It is very important that you followup with your cardiology .,O O O O O O O O O O O 
"Please return to the Deanna if you experience SOB , chest pain , fevers , chills , dizziness , decreased urine output .",O O O O O O O O B-PR O B-PR I-PR O B-PR O B-PR O B-PR O B-PR I-PR I-PR O 
It is also very important that you abstain from cocaine use .,O O O O O O O O O O O O 
Followup Instructions :,O O O 
Please see Dr. Villani on Monday 2016-07-25 at 10:00 in Smith 7th .,O O O O O O O O O O O O O 
It is extremely important for you to keep this appointment .,O O O O O O O O O O O 
You have a Primary Care Physician B. Schumacher on 07-29 @ 1:45 pm .,O O O O O O O O O O O O O O 
Please arrive 1 hour prior to the appointment to complete the Free Care Application there .,O O O O O O O O O O O O O O O O 
"You need to bring a picture ID , proof of citizenship , proof of address .",O O O O O O O O O O O O O O O O 
The Clinci phone number is ( 754 ) 280-1011,O O O O O O O O O 
Please followup with Dr. Lesha Lefebvre on 08-15 at 10:30 am .,O O O O O O O O O O O O 
His number is ( 532-803-1162 .,O O O O O O 
His secretary can help you clarify your insurance .,O O O O O O O O O 
Ralph Katherine MD 31-164,O O O O 
Completed by : Terry Smith MD 12-201 2016-07-21 @ 1848,O O O O O O O O O O 
Signed electronically by : DR. Jennifer Applebee on : Sandra 2016-07-21 9:54 PM,O O O O O O O O O O O O O 
( End of Report ),O O O O O 
Admission Date :,O O O 
2011-09-23,O 
Discharge Date :,O O O 
2011-10-06,O 
Date of Birth :,O O O O 
2011-09-23,O 
Sex :,O O 
M,O 
Service :,O O 
NEONATOLOGY,O 
HISTORY OF PRESENT ILLNESS :,O O O O O 
Ken Nansteel-Miller is the triplet #3 of a spontaneous triamniotic-trichorionic triplet pregnancy born to a 39-year-old G4 P1 spontaneous abortion 2 woman .,O O O O O O O B-PR I-PR I-PR I-PR I-PR O O O O O O O O O O O 
Prenatal screens :,O O O 
"Blood type A positive , antibody negative , rubella immune , RPR nonreactive , hepatitis B surface antigen negative , group beta Strep status unknown .",B-TE I-TE O O O B-TE O O B-TE O O B-TE O O B-TE I-TE I-TE I-TE O O B-TE I-TE I-TE I-TE O O 
The mother was followed closely and received betamethasone 2011-08-22 .,O O O O O O O B-TR O O 
"She was admitted on 2011-08-25 for nausea , vomiting , and a shortened cervix .",O O O O O O B-PR O B-PR O O B-PR I-PR I-PR O 
She was treated with bed rest and prn terbutaline .,O O O O B-TR I-TR O O B-TR O 
Other medications including Prozac .,B-TR I-TR O B-TR O 
The babies were born by elective cesarean section at 34 weeks gestation .,O O O O O B-TR I-TR I-TR O O O O O 
"This triplet #3 emerged with spontaneous respirations , and required blow-by oxygen in the delivery room .",O O O O O O O O O O B-TR I-TR O O O O O 
Apgars were seven at one minute and eight at five minutes .,B-TE O O O O O O O O O O O 
He was admitted to the Neonatal Intensive Care Unit for treatment of prematurity .,O O O O O O O O O O B-TR O B-PR O 
PHYSICAL EXAM UPON ADMISSION TO THE NEONATAL INTENSIVE CARE UNIT :,O O O O O O O O O O O 
"Weight 1.7 kg , length 41.5 cm , head circumference 29 cm , all 10th-25th percentile for 34 weeks .",B-TE O O O B-TE O O O B-TE I-TE O O O O O O O O O O 
General : Nondysmorphic preterm male in mild respiratory distress .,O O B-PR O O O B-PR I-PR I-PR O 
"Head , eyes , ears , nose , and throat :",O O O O O O O O O O O 
Anterior fontanel open and flat .,O O O O O O 
Symmetric facial features .,O O O O 
Positive red reflex bilaterally .,O B-TE I-TE O O 
Palate intact .,O O O 
Chest : Mild intercostal and sternal retractions .,O O B-PR I-PR I-PR I-PR I-PR O 
Breath sounds equal with fair aeration .,B-TE I-TE O O O O O 
"Cardiovascular : Regular , rate , and rhythm , no murmur .",O O O O O O O O O O B-PR O 
Femoral pulses +2 .,B-TE I-TE O O 
"Abdomen is soft , nontender , nondistended , no masses , positive bowel sounds .",O O O O B-PR O B-PR O O B-PR O O O O O 
Genitourinary : Normal preterm male .,O O O O O O 
Testes descended bilaterally .,O O O O 
Spine straight with normal sacrum .,O O O O O O 
Hips stable .,O O O 
Neurologic : Appropriate tone and reflexes .,O O O O O O O 
HOSPITAL COURSE BY SYSTEMS INCLUDING PERTINENT LABORATORY DATA :,O O O O O O O O O 
1. Respiratory : Lincoln required nasal cannula O2 for approximately the first 8-12 hours of life .,O O O O O B-TR I-TR I-TR O O O O O O O O O 
