text,labels
evidence,B-PR
of,I-PR
failure,I-PR

-,O
Echo,O
:,O

2.,O
COPD,O
:,O

likely,O
exacerbation,B-PR
possibly,O
from,O
URI,B-PR
/,O
pneumonia,B-PR
.,O

Aputum,B-TE
cultures,I-TE
pending,O
.,O

Treated,O
with,O
:,O

atrovent,B-TR
NEB,I-TR
QID,O
",",O
albuterol,B-TR
Neb,I-TR
QID,O
",",O
ipratropium,B-TR
NEB,I-TR
BID,O
",",O
flovent,B-TR
INH,I-TR
BID,O
",",O
Serevent,B-TR
INH,I-TR
BID,O
",",O
and,O
prednisone,B-TR
30,O
QD,O
taper,O
.,O

Levaquin,B-TR
500,O
QD,O
empirically,O

3.,O
GI,O
:,O

PPI,B-TR
prophylaxis,I-TR

4.,O
FEN,O
:,O

MVI,B-PR
",",O
Cardiac,O
diet,O

ADDITIONAL,O
COMMENTS,O
:,O

Please,O
make,O
an,O
appointment,O
to,O
see,O
dr.,O
Arois,O
Maillliepslighsint,O
within2-3,O
weeks,O
after,O
you,O
leave,O
the,O
hospital,O

Please,O
taper,O
off,O
your,O
prednisone,B-TR
within,O
2,O
weeks,O

DISCHARGE,O
CONDITION,O
:,O

Stable,O

TO,O
DO,O
/,O
PLAN,O
:,O

PT,O
:,O

please,O
evaluate,O
ambutlation,O
ability,O
and,O
O2,B-TE
requirement,I-TE

Please,O
evaluate,O
resolution,O
of,O
cardiac,B-PR
troponin,I-PR
leak,I-PR
and,O
stable,O
EKG,O
.,O

Please,O
evaluate,O
resolution,O
of,O
COPD,B-PR
exacerbation,I-PR
and,O
need,O
for,O
any,B-TR
further,I-TR
antibiocis,I-TR

No,O
dictated,O
summary,O

ENTERED,O
BY,O
:,O

BELB,O
",",O
BRITHERL,O
",",O
M.D.,O
(,O
IL35,O
),O
12/10/05,O
02:50,O
PM,O

******,O
END,O
OF,O
DISCHARGE,O
ORDERS,O
******,O

779878634,O

TGCHO,O

9260099,O

612765,O

12/11/2003,O
12:00:00,O
AM,O

Discharge,O
Summary,O

Signed,O

DIS,O

Report,O
Status,O
:,O

Signed,O

DISCHARGE,O
SUMMARY,O

NAME,O
:,O

A,O
",",O
REBAY,O
J,O

UNIT,O
NUMBER,O
:,O

984-98-62,O

ADMISSION,O
DATE,O
:,O

12/11/2003,O

DISCHARGE,O
DATE,O
:,O

01/08/2004,O

The,O
patient,O
has,O
a,O
known,O
history,O
of,O
pancreatic,B-PR
adenocarcinoma,I-PR
.,O

He,O
is,O
admitted,O
at,O
this,O
time,O
because,O
of,O
significant,B-PR
GI,I-PR
bleeding,I-PR
.,O

REVIEW,O
OF,O
SYSTEMS,O
:,O

Significant,O
for,O
fatigue,B-PR
and,O
increased,B-PR
abdominal,I-PR
discomfort,I-PR
.,O

MEDICATIONS,O
AT,O
THE,O
TIME,O
OF,O
ADMISSION,O
:,O

Insulin,B-TR
",",O
Celexa,B-TR
",",O
Protonix,B-TR
",",O
Ambien,B-TR
and,O
Pancreas,B-TR
.,O

PHYSICAL,O
EXAMINATION,O
:,O

Vital,B-TE
signs,I-TE
showed,O
his,B-TE
blood,I-TE
pressure,I-TE
to,O
be,O
slightly,B-PR
decreased,I-PR
at,O
120/60,O
",",O
pulse,B-TE
64,O
",",O
respirations,B-TE
16,O
",",O
temperature,B-TE
98.8,O
",",O
O2,B-TE
sat,I-TE
95,O
.,O

HEENT,O
:,O

Evidence,B-PR
of,I-PR
anemia,I-PR
with,O
being,B-PR
pale,I-PR
",",O
but,O
anicteric,O
",",O
no,O
oral,B-PR
lesions,I-PR
.,O

Neck,O
supple,O
.,O

Lungs,O
clear,O
.,O

Back,O
without,O
CVA,B-PR
or,I-PR
spinal,I-PR
tenderness,I-PR
.,O

Heart,O
regular,O
rate,O
and,O
rhythm,O
.,O

Abdomen,O
:,O

Bowel,O
sounds,O
positive,O
",",O
soft,O
",",O
mildly,B-PR
tender,I-PR
in,I-PR
the,I-PR
epigastrium,I-PR
without,O
hepatosplenomegaly,B-PR
",",O
mass,B-PR
or,O
tenderness,B-PR
.,O

Extremities,O
:,O

Trace,B-PR
edema,I-PR
without,O
cyanosis,B-PR
or,O
clubbing,B-PR
.,O

His,B-TE
hematocrit,I-TE
at,O
the,O
time,O
of,O
admission,O
was,O
20.5,O
",",O
after,O
having,O
been,O
32,O
one,O
week,O
earlier,O
.,O

ASSESSMENT,O
:,O

The,B-TE
assessment,I-TE
was,O
that,O
he,O
had,O
a,B-PR
GI,I-PR
bleed,I-PR
.,O

He,O
was,O
transfused,O
and,O
then,O
evaluated,O
by,O
GI,O
.,O

Endoscopy,B-TE
showed,O
multiple,B-PR
angio,I-PR
ectasias,I-PR
throughout,I-PR
the,I-PR
stomach,I-PR
.,O

He,O
received,O
multiple,B-TR
treatments,I-TR
for,O
this,O
over,O
the,O
succeeding,O
weeks,O
.,O

In,O
addition,O
",",O
he,O
was,O
transfused,O
.,O

His,B-TE
platelet,I-TE
count,I-TE
was,O
maintained,O
with,O
platelet,B-TR
transfusion,I-TR
as,O
necessary,O
.,O

He,O
was,O
treated,O
with,O
Octreotide,B-TR
to,O
try,O
to,O
slow,O
down,O
the,B-PR
bleeding,I-PR
.,O

Despite,O
all,O
these,O
measures,O
",",O
his,B-PR
bleeding,I-PR
was,O
never,O
totally,O
controlled,O
.,O

He,O
then,O
had,O
an,B-TR
angiogram,I-TR
with,I-TR
Gel,I-TR
foam,I-TR
to,O
try,O
to,O
control,O
his,B-PR
GI,I-PR
bleed,I-PR
.,O

Again,O
",",O
this,O
was,O
unsuccessful,O
.,O

At,O
that,O
point,O
he,O
had,O
a,B-PR
change,I-PR
in,I-PR
mental,I-PR
status,I-PR
and,O
was,O
no,B-PR
longer,I-PR
responsive,I-PR
.,O

Given,O
this,O
",",O
the,O
decision,O
was,O
made,O
to,O
make,O
his,O
care,O
comfort,O
measures,O
only,O
.,O

At,O
this,O
point,O
",",O
he,O
was,O
made,O
comfort,O
measures,O
and,O
expired,O
comfortably,O
.,O

The,O
cause,O
of,O
death,B-PR
was,O
a,O
combination,O
of,O
GI,B-PR
bleeding,I-PR
felt,O
to,O
be,O
ultimately,O
related,O
to,O
his,B-PR
known,I-PR
metastatic,I-PR
pancreatic,I-PR
cancer,I-PR
.,O

TA,O
KO,O
FOSSA,O
",",O
M.D.,O

DICTATING,O
FOR,O
:,O

Electronically,O
Signed,O
TA,O
KO,O
FOSSA,O
",",O
M.D.,O

02/05/2004,O
17:03,O

_____________________________,O
TA,O
KO,O
FOSSA,O
",",O
M.D.,O

TR,O
:,O

mb,O

DD,O
:,O

01/23/2004,O

TD,O
:,O

01/26/2004,O
2:16,O
A,O
612765,O

cc,O
:,O

TA,O
KO,O
FOSSA,O
",",O
M.D.,O

788268693,O
DH,O

7258512,O

20586,O

831510,O

4/30/2005,O
12:00:00,O
AM,O

ED,O
Discharge,O
Summary,O

Unsigned,O

DIS,O

Report,O
Status,O
:,O

Unsigned,O

ED,O
DISCHARGE,O
NOTIFICATION,O
/,O
SUMMARY,O

FREIERMDREPS,O
",",O
RI,O

MRN,O
:,O

7258512,O

Age,O
:,O

44y,O

REGISTRATION,O
DATE,O
:,O

04/30/2005,O
02:55,O
PM,O

Provider,O
:,O

RONRIN,O
SHUFF,O

PRELIMINARY,O
REPORT,O

Benefits,O
Assigned,O
:,O

Y,O

Discharge,O
Note,O
Date,O
/,O
Time,O
:,O

04/30/2005,O
15:49,O

Discharge,O
Status,O
:,O

Discharged,O

Condition,O
on,O
Discharge,O
:,O

Stable,O

Patient,O
States,O
Complaint,O
:,O

R,B-PR
ELBOW,I-PR
INJURY,I-PR

Standardized,O
Discharge,O
Instructions,O
:,O

The,O
patient,O
was,O
given,O
printed,O
instructions,O
for,O
sprains,B-PR
",",O
fractures,B-PR
and,O
bruises,B-PR
(,O
English,O
),O
.,O

The,O
patient,O
was,O
given,O
a,O
work,O
note,O
(,O
English,O
),O
.,O

Diagnosis,O
:,O

R,B-PR
elbow,I-PR
strain,I-PR

Treatment,O
Rendered,O
:,O

xray,B-TE
-,O
no,O
evidence,O
of,O
effusion,B-PR
or,O
fracture,B-PR

Discharge,O
Medications,O
:,O

motrin,B-TR
400-600,O
mg,O
every,O
8,O
hours,O
as,O
needed,O
for,O
pain,B-PR

Follow,O
up,O
Service,O
:,O

It,O
is,O
recommended,O
that,O
you,O
receive,O
follow-up,O
care,O
with,O
the,O
Department,O
of,O
Orthopaedics,O
if,O
your,B-PR
symptoms,I-PR
are,O
not,O
improved,O
in,O
5-7,O
days,O
.,O

Please,O
call,O
(,O
890,O
),O
541-3008,O
to,O
schedule,O
an,O
appointment,O
.,O

For,O
managed,O
care,O
plans,O
",",O
check,O
with,O
your,O
PCP,O
before,O
making,O
this,O
appointment,O
.,O

Disposition,O
",",O
Follow,O
up,O
and,O
Instructions,O
to,O
Patient,O
:,O

Use,O
ice,B-TR
to,O
sore,B-PR
areas,I-PR
for,O
the,O
next,O
few,O
days,O
.,O

Do,O
no,O
strenuous,O
activity,O
until,O
your,B-PR
symptoms,I-PR
are,O
improved,O
.,O

Do,O
gentle,B-TR
range,I-TR
of,I-TR
motion,I-TR
exercises,I-TR
for,O
the,O
next,O
few,O
days,O
.,O

PCP,O
Name,O
:,O

CREDKOTE,O
",",O
ALEN,O

Provider,O
Number,O
:,O

18160,O

This,O
report,O
was,O
created,O
by,O
SHUFF,O
",",O
RONRIN,O
04/30/2005,O
03:52,O
PM,O

814743340,O
RWH,O

3393103,O

501370,O

9041109,O

5/13/2006,O
12:00:00,O
AM,O

Discharge,O
Summary,O

Unsigned,O

DIS,O

Report,O
Status,O
:,O

Unsigned,O

DISCHARGE,O
SUMMARY,O

NAME,O
:,O

TRICHEPRAKEJESC,O
",",O
BETLA,O

UNIT,O
NUMBER,O
:,O

381-75-78,O

ADMISSION,O
DATE,O
:,O

05/13/2006,O

DISCHARGE,O
DATE,O
:,O

05/16/2006,O

PRINCIPAL,O
DIAGNOSIS,O
:,O

Chest,B-PR
pain,I-PR
.,O

ASSOCIATED,O
DIAGNOSIS,O
:,O

Coronary,B-PR
artery,I-PR
disease,I-PR
;,O
hypertension,B-PR
;,O
hyperlipidemia,B-PR
;,O
sleep,B-PR
apnea,I-PR
;,O
diabetes,B-PR
type,I-PR
2,I-PR
.,O

PROCEDURES,O
:,O

Adenosine,B-TE
stress,I-TE
test,I-TE
.,O

Part,B-TE
1,I-TE
of,I-TE
a,I-TE
sleep,I-TE
study,I-TE
.,O

Coronary,B-TE
angiogram,I-TE
.,O

Chest,B-TE
CT,I-TE
.,O

Chest,B-TE
x-ray,I-TE
.,O

HISTORY,O
AND,O
REASON,O
FOR,O
HOSPITALIZATION,O
:,O

The,O
patient,O
is,O
a,O
55-year-old,O
gentleman,O
with,O
a,O
history,O
of,O
CAD,B-PR
status,O
post,O
non,B-PR
ST,I-PR
elevation,I-PR
MI,I-PR
in,O
11/17,O
who,O
presents,O
with,O
chest,B-PR
pain,I-PR
X,O
48,O
hours,O
.,O

He,O
went,O
to,O
Padrugmoff,O
Hospital,O
Emergency,O
Room,O
.,O

He,O
has,O
a,O
history,O
of,O
hypertension,B-PR
",",O
diabetes,B-PR
",",O
and,O
high,B-PR
cholesterol,I-PR
.,O

In,O
2003,O
",",O
he,O
had,O
a,B-PR
non,I-PR
ST,I-PR
elevation,I-PR
MI,I-PR
",",O
came,O
to,O
the,O
RWH,O
",",O
and,O
had,O
a,B-TE
cath,I-TE
done,O
",",O
which,O
showed,O
a,B-PR
40%,I-PR
RCA,I-PR
",",O
which,O
was,O
hazy,B-PR
.,O

An,B-TE
IVUS,I-TE
was,O
done,O
",",O
and,O
it,O
was,O
felt,O
that,O
it,O
was,O
more,O
severe,O
.,O

He,O
underwent,O
a,B-TR
PTC,I-TR
stenting,I-TR
of,I-TR
an,I-TR
RCA,I-TR
with,O
a,B-TR
Vision,I-TR
stent,I-TR
",",O
3,O
x,O
18,O
.,O

Diagonal,O
1,O
also,O
had,O
a,B-PR
99%,I-PR
stenosis,I-PR
.,O

There,O
was,O
no,O
other,B-PR
noted,I-PR
disease,I-PR
.,O

Since,O
then,O
",",O
the,O
patient,O
has,O
occasional,B-PR
chest,I-PR
pain,I-PR
with,O
emotional,B-PR
stress,I-PR
",",O
when,O
he,O
is,O
angry,O
or,O
upset,O
.,O

Yesterday,O
morning,O
",",O
he,O
developed,O
intermittent,B-PR
substernal,I-PR
chest,I-PR
pain,I-PR
with,O
radiation,B-PR
to,I-PR
the,I-PR
left,I-PR
shoulder,I-PR
that,O
worsened,O
with,O
any,O
activity,O
and,O
any,O
motion,O
of,O
his,O
shoulders,O
.,O

It,O
progressed,O
over,O
the,O
course,O
of,O
the,O
day,O
requiring,O
less,O
movement,O
.,O

He,O
also,O
became,O
short,B-PR
of,I-PR
breath,I-PR
with,O
climbing,O
a,O
flight,O
of,O
stairs,O
.,O

He,O
denies,O
diaphoresis,B-PR
or,O
nausea,B-PR
.,O

He,O
went,O
to,O
the,O
Padrugmoff,O
Hospital,O
Emergency,O
Room,O
after,O
trying,O
nitroglycerin,B-TR
at,O
home,O
.,O

However,O
",",O
his,B-TR
nitroglycerin,I-TR
was,O
old,O
and,O
the,B-TR
script,I-TR
was,O
expired,O
.,O

In,O
the,O
ER,O
",",O
he,O
received,O
3,B-TR
sublingual,I-TR
nitroglycerins,I-TR
and,O
1,O
mg,O
of,O
Dilaudid,B-TR
.,O

After,O
that,O
",",O
he,O
was,O
pain-free,B-PR
.,O

Lopressor,B-TR
IV,I-TR
was,O
given,O
to,O
control,O
his,B-TE
heart,I-TE
rate,I-TE
.,O

He,O
also,O
received,O
Lipitor,B-TR
80,O
mg,O
",",O
Plavix,B-TR
300,O
",",O
heparin,B-TR
IV,I-TR
",",O
integrelin,B-TR
double,I-TR
bolus,I-TR
",",O
followed,O
by,O
a,B-TR
drip,I-TR
.,O

Apparently,O
once,O
his,B-PR
pain,I-PR
was,O
free,O
",",O
his,B-TE
EKG,I-TE
was,O
noted,O
to,O
have,O
hyperacute,B-PR
T-wave,I-PR
anteriorly,I-PR
without,O
progression,B-PR
.,O

He,O
was,O
transferred,O
to,O
the,O
Ro,O
Woodma,O
Healthcare,O
for,O
further,B-TR
cardiac,I-TR
care,I-TR
.,O

PAST,O
MEDICAL,O
HISTORY,O
:,O

Diabetes,B-PR
;,O
hypertension,B-PR
;,O
hyperlipidemia,B-PR
.,O

MEDICATIONS,O
AT,O
HOME,O
:,O

Include,O
Lisinopril,B-TR
5,O
mg,O
p.o.,O
every,O
day,O
;,O
nitroglycerin,B-TR
sublingual,I-TR
p.r.n.;,O
Toprol,B-TR
XL,I-TR
100,O
mg,O
p.o.,O
every,O
day,O
;,O
Plavix,B-TR
75,O
mg,O
p.o.,O
every,O
day,O
;,O
Avandia,B-TR
4,O
mg,O
p.o.,O
every,O
day,O
;,O
Lipitor,B-TR
40,O
mg,O
p.o.,O
every,O
day,O
;,O
TriCor,B-TR
145,O
mg,O
p.o.,O
every,O
day,O
.,O

SOCIAL,O
HISTORY,O
:,O

He,O
is,O
married,O
.,O

He,O
does,O
have,O
a,O
lot,O
of,O
anxiety,B-PR
.,O

Socially,O
he,O
drinks,O
alcohol,O
.,O

He,O
does,O
not,O
smoke,O
.,O

He,O
has,O
2,O
daughters,O
.,O

HOSPITAL,O
COURSE,O
:,O

The,O
patient,O
ruled,O
out,O
for,O
an,B-PR
MI,I-PR
with,O
negative,O
CK,O
X4,O
and,O
negative,O
troponin,O
X4,O
.,O

He,O
was,O
taken,O
to,O
the,O
Cardiac,O
Catheterization,O
Lab,O
where,O
cath,B-TE
showed,O
top-normal,O
LVEDP,O
at,O
12,O
;,O
no,O
AF,B-PR
;,O
widely,B-PR
patent,I-PR
RCA,I-PR
stent,I-PR
;,O
mild,B-PR
CAD,I-PR
in,I-PR
the,I-PR
left,I-PR
coronary,I-PR
artery,I-PR
symptom,I-PR
;,O
widely,B-PR
patent,I-PR
diagonal,I-PR
1,I-PR
at,O
the,O
site,O
of,O
prior,B-TR
PTCA,I-TR
.,O

He,O
received,O
an,B-TR
Angio-Seal,I-TR
to,I-TR
the,I-TR
right,I-TR
common,I-TR
femoral,I-TR
artery,I-TR
.,O

He,O
then,O
underwent,O
a,B-TE
CT,I-TE
scan,I-TE
to,O
rule,O
out,O
a,B-PR
PE,I-PR
.,O

That,O
test,O
was,O
negative,O
.,O

He,O
underwent,O
lower,B-TE
extremity,I-TE
study,I-TE
to,O
rule,O
out,O
a,B-PR
DVT,I-PR
in,I-PR
both,I-PR
legs,I-PR
.,O

That,O
was,O
negative,O
.,O

He,O
was,O
noted,O
to,O
have,O
an,O
episode,O
of,O
desaturation,B-PR
into,I-PR
the,I-PR
80%,I-PR
range,I-PR
while,O
sleeping,O
.,O

Pulmonary,B-TE
consult,I-TE
was,O
done,O
",",O
and,O
it,O
was,O
felt,O
that,O
the,O
patient,O
should,O
undergo,O
a,B-TE
formal,I-TE
sleep,I-TE
study,I-TE
",",O
full,B-TE
PFTs,I-TE
",",O
and,O
a,B-TE
repeat,I-TE
CT,I-TE
scan,I-TE
in,O
1,O
year,O
to,O
assess,O
for,O
pulmonary,B-PR
nodule,I-PR
that,O
was,O
seen,O
.,O

However,O
",",O
please,O
note,O
that,O
this,B-PR
nodule,I-PR
has,O
been,O
stable,O
over,O
time,O
.,O

The,O
patient,O
also,O
complained,O
of,O
intermittent,B-PR
right,I-PR
neck,I-PR
swelling,I-PR
",",O
and,O
recommendations,O
are,O
to,O
consider,O
a,B-TE
CT,I-TE
scan,I-TE
with,I-TE
contrast,I-TE
to,O
evaluate,O
nodes,B-PR
in,I-PR
his,I-PR
neck,I-PR
.,O

On,O
physical,B-TE
exam,I-TE
today,O
",",O
the,O
patient,O
did,O
not,O
have,O
any,B-PR
swelling,I-PR
",",O
and,O
he,O
states,O
that,O
he,O
did,O
not,O
feel,O
the,B-PR
swelling,I-PR
was,O
present,O
.,O

The,O
patient,O
underwent,O
an,B-TE
adenosine,I-TE
stress,I-TE
test,I-TE
",",O
where,O
he,O
exercised,O
for,O
4,O
minutes,O
",",O
reaching,O
65%,O
of,O
predicted,O
heart,O
rate,O
.,O

He,O
did,O
not,O
have,O
chest,B-PR
pain,I-PR
.,O

EKG,B-TE
was,O
negative,O
for,O
ischemia,B-PR
.,O

The,B-TE
myocardial,I-TE
perfusion,I-TE
images,I-TE
show,O
no,O
definite,O
evidence,O
of,O
ischemia,B-PR
.,O

The,B-TE
LV,I-TE
contractile,I-TE
function,I-TE
was,O
normal,O
.,O

There,O
was,O
mild,B-PR
posterior,I-PR
vasal,I-PR
thinning,I-PR
.,O

It,O
is,O
not,O
clearly,O
outside,O
normal,O
limits,O
.,O

He,O
underwent,O
an,B-TE
echocardiogram,I-TE
",",O
which,O
showed,O
an,B-TE
EF,I-TE
of,O
60%,O
.,O

There,O
was,O
no,O
evidence,O
of,O
MVP,B-PR
.,O

There,O
was,O
trace,B-PR
mitral,I-PR
regurgitation,I-PR
.,O

There,O
was,O
no,O
evidence,O
of,O
LA,B-PR
dilatation,I-PR
.,O

There,O
was,O
no,O
aortic,B-PR
stenosis,I-PR
.,O

There,O
was,O
trace,B-PR
aortic,I-PR
insufficiency,I-PR
.,O

The,O
LV,O
cavity,O
size,O
was,O
normal,O
.,O

The,B-TE
systolic,I-TE
function,I-TE
was,O
within,O
normal,O
limits,O
.,O

There,O
was,O
no,O
evidence,O
of,O
LV,B-PR
hypertrophy,I-PR
.,O

There,O
was,O
no,O
obvious,O
segmental,B-PR
wall-motion,I-PR
abnormality,I-PR
.,O

There,O
was,O
no,O
evidence,O
of,O
pericardial,B-PR
effusion,I-PR
.,O

The,O
right,O
ventricle,O
was,O
not,O
dilated,B-PR
.,O

The,B-TE
systolic,I-TE
function,I-TE
was,O
within,O
normal,O
limits,O
.,O

The,O
patient,O
underwent,O
a,B-TE
sleep,I-TE
study,I-TE
",",O
the,O
first,O
part,O
",",O
which,O
showed,O
that,O
he,O
had,O
75,B-PR
respiratory,I-PR
events,I-PR
observed,O
with,O
apnea,B-PR
",",O
hypopnea,B-TE
index,I-TE
of,O
11,O
an,O
hour,O
.,O

The,B-TE
mean,I-TE
heart,I-TE
rate,I-TE
was,O
68,O
.,O

They,O
felt,O
that,O
there,O
was,O
obstruction,B-PR
and,O
possible,O
obstruction,B-PR
to,I-PR
airflow,I-PR
generating,O
some,B-PR
obstructive,I-PR
apnea,I-PR
",",O
as,O
well,O
as,O
partial,B-PR
obstructive,I-PR
events,I-PR
.,O

They,O
recommended,O
that,O
the,O
patient,O
may,O
benefit,O
from,O
a,O
trial,O
of,O
continuous,B-TR
positive,I-TR
pressure,I-TR
at,I-TR
the,I-TR
bedside,I-TR
.,O

The,O
patient,O
has,O
been,O
scheduled,O
to,O
have,O
the,O
second,O
part,O
of,O
the,B-TE
sleep,I-TE
study,I-TE
done,O
on,O
June,O
18,O
",",O
2006,O
",",O
at,O
8:30,O
p.m.,O
at,O
RWH,O
in,O
the,O
Esley,O
Community,O
Hospital,O
",",O
10th,O
floor,O
sleep,O
lab,O
",",O
phone,O
number,O
133-225-1257,O
.,O

Prior,O
to,O
discharge,O
today,O
",",O
he,O
underwent,O
PFTs,B-TE
.,O

The,O
results,O
of,O
the,B-TE
PFTs,I-TE
are,O
unavailable,O
at,O
the,O
time,O
of,O
this,O
dictation,O
.,O

Based,O
on,O
all,B-TE
the,I-TE
tests,I-TE
above,I-TE
",",O
it,O
was,O
felt,O
that,O
the,O
patient,O
was,O
stable,O
for,O
discharge,O
home,O
.,O

His,B-TE
blood,I-TE
pressure,I-TE
was,O
114,O
to,O
123/62,O
.,O

Heart,B-TE
rate,I-TE
69,O
to,O
80,O
.,O

Room,B-TE
air,I-TE
saturation,I-TE
96%,O
.,O

Temperature,B-TE
97.9,O
.,O

Lung,B-TE
sounds,I-TE
clear,O
bilaterally,O
.,O

Heart,O
sounds,O
:,O

Regular,O
rate,O
and,O
rhythm,O
;,O
S1-S2,O
;,O
positive,O
S4,O
;,O
no,O
murmur,B-PR
.,O

Abdomen,O
:,O

Soft,O
",",O
nontender,O
",",O
nondistended,O
;,O
no,O
guarding,B-PR
;,O
no,O
masses,B-PR
;,O
positive,O
bowel,B-TE
sounds,I-TE
X4,O
.,O

Right,O
groin,O
status,B-PR
post,I-PR
catheterization,I-PR
showed,O
no,O
hematoma,B-PR
or,O
bruit,B-PR
.,O

Lower,B-TE
extremity,I-TE
pulses,I-TE
were,O
intact,O
without,O
any,O
edema,B-PR
.,O

Lab,O
values,O
:,O

Sodium,B-TE
139,O
;,O
potassium,B-TE
4.1,O
;,O
BUN,B-TE
15,O
;,O
creatinine,B-TE
1.1,O
;,O
magnesium,B-TE
1.6,O
;,O
SGPT,B-TE
19,O
;,O
SGOT,B-TE
20,O
;,O
alkaline,B-TE
phosphatase,I-TE
66,O
;,O
total,B-TE
bilirubin,I-TE
0.6,O
;,O
direct,B-TE
bilirubin,I-TE
0.2,O
;,O
total,B-TE
cholesterol,I-TE
234,O
;,O
triglycerides,B-TE
274,O
;,O
HDL,B-TE
44,O
;,O
LDL,B-TE
135,O
;,O
hemoglobin,B-TE
A1c,B-TE
6.7,O
;,O
white,B-TE
cell,I-TE
count,I-TE
6.1,O
;,O
hematocrit,B-TE
36.4,O
;,O
platelet,B-TE
count,I-TE
201,O
.,O

During,O
the,O
hospital,O
course,O
",",O
the,O
patient,O
was,O
started,O
on,O
a,B-TR
PPI,I-TR
",",O
Nexium,B-TR
",",O
for,O
concerns,O
of,O
acid,B-PR
reflux,I-PR
.,O

Also,O
",",O
a,O
long,O
discussion,O
was,O
taken,O
with,O
the,O
patient,O
as,O
most,O
of,O
his,B-PR
chest,I-PR
discomfort,I-PR
happens,O
when,O
he,O
is,O
quite,O
anxious,B-PR
.,O

He,O
used,O
Ativan,B-TR
in,O
the,O
hospital,O
",",O
which,O
helped,O
him,O
.,O

The,O
patient,O
was,O
advised,O
that,O
he,O
needs,O
to,O
speak,O
with,O
his,O
PCP,O
about,O
medication,B-TR
for,I-TR
antianxiety,I-TR
and,O
/,O
or,O
further,B-TE
testing,I-TE
or,O
counseling,B-TR
to,O
help,O
control,O
his,B-PR
anxiety,I-PR
level,I-PR
.,O

MEDICATIONS,O
ON,O
DISCHARGE,O
:,O

Nitroglycerin,B-TR
1,O
tablet,O
sublingual,O
q.,O
5,O
minutes,O
X3,O
p.r.n.,O
chest,B-PR
pain,I-PR
.,O

TriCor,B-TR
145,O
mg,O
p.o.,O
every,O
day,O
.,O

Lipitor,B-TR
40,O
mg,O
p.o.,O
every,O
day,O
.,O

Plavix,B-TR
75,O
mg,O
p.o.,O
every,O
day,O
.,O

Aspirin,B-TR
325,O
mg,O
p.o.,O
every,O
day,O
.,O

Lisinopril,B-TR
5,O
mg,O
p.o.,O
every,O
day,O
.,O

Avandia,B-TR
4,O
mg,O
p.o.,O
every,O
day,O
.,O

Toprol,B-TR
XL,I-TR
100,O
mg,O
p.o.,O
every,O
day,O
.,O

Prilosec,B-TR
20,O
mg,O
p.o.,O
every,O
day,O
.,O

Ativan,B-TR
0.5,O
mg,O
p.o.,O
b.i.d.,O
p.r.n.,O
anxiety,B-PR
.,O

The,O
patient,O
was,O
asked,O
to,O
follow,O
up,O
with,O
his,O
PCP,O
",",O
Dr.,O
Cora,O
Belbsnil,O
",",O
at,O
Necrestneysagiles,O
Medical,O
Center,O
in,O
a,O
period,O
of,O
1,O
to,O
2,O
weeks,O
.,O

He,O
was,O
asked,O
to,O
follow,O
up,O
with,O
Dr.,O
Riale,O
Tables,O
",",O
his,O
cardiologist,O
",",O
in,O
a,O
period,O
of,O
1,O
to,O
2,O
weeks,O
;,O
he,O
also,O
works,O
at,O
Necrestneysagiles,O
Medical,O
Center,O
.,O

The,O
patient,O
was,O
told,O
that,O
he,O
should,O
discus,O
with,O
his,O
PCP,O
further,B-TE
GI,I-TE
testing,I-TE
",",O
as,O
well,O
as,O
medications,B-TR
for,O
anxiety,B-PR
.,O

The,O
patient,O
will,O
need,O
to,O
have,O
a,B-TE
followup,I-TE
sleep,I-TE
study,I-TE
done,O
as,O
above,O
per,O
the,O
recommendations,O
based,O
on,O
the,O
results,O
.,O

CONDITION,O
ON,O
DISCHARGE,O
:,O

Stable,O
.,O

RYROL,O
DALEDAE,O
",",O
NP,O

DICTATING,O
FOR,O
:,O

Unreviewed,O

_____________________________,O
NAA,O
NARICHA,O
EARLY,O
",",O
M.D.,O

TR,O
:,O

so,O

DD,O
:,O

05/16/2006,O

TD,O
:,O

05/17/2006,O
7:29,O
A,O
501370,O

cc,O
:,O

NAA,O
NARICHA,O
EARLY,O
",",O
M.D.,O

817406016,O
RWH,O

3154334,O

554691,O

3547577,O

7/6/2005,O
12:00:00,O
AM,O

ED,O
Discharge,O
Summary,O

Unsigned,O

DIS,O

Report,O
Status,O
:,O

Unsigned,O

ED,O
DISCHARGE,O
NOTIFICATION,O

JEMSKOP,O
",",O
COT,O

MRN,O
:,O

3154334,O

Age,O
:,O

54y,O

REGISTRATION,O
DATE,O
:,O

07/06/2005,O
11:11,O
AM,O

PRELIMINARY,O
REPORT,O

This,O
is,O
to,O
notify,O
you,O
that,O
